ID	Địa chỉ	Diện tích	Số phòng ngủ	Số toilet	Nội thất	Mức giá	Ngày đăng tin
40289197.0	14	25.0	1.0	1.0	1	4.9	2024-09-25
41017216.0	3	20.0	1.0	1.0	2	6.0	2024-09-25
41016574.0	2	40.0	1.0	1.0	2	6.5	2024-09-25
41016403.0	2	40.0	1.0	1.0	2	6.0	2024-09-25
41015287.0	13	29.0	1.0	1.0	2	5.3	2024-09-25
41016145.0	7	25.0	1.0	1.0	0	3.6	2024-09-25
37572702.0	14	35.0	1.0	1.0	2	4.5	2024-09-25
41014947.0	9	22.0	1.0	1.0	1	3.2	2024-09-25
40494458.0	2	50.0	2.0	1.0	2	8.3	2024-09-25
40463328.0	13	25.0	1.0	1.0	1	4.5	2024-09-25
41014986.0	17	20.0	1.0	1.0	2	1.5	2024-09-25
41014723.0	17	28.0	1.0	1.0	2	3.7	2024-09-25
41014231.0	2	40.0	1.0	1.0	2	5.8	2024-09-25
41014474.0	1	40.0	1.0	1.0	2	8.0	2024-09-25
41013833.0	14	25.0	1.0	1.0	2	3.5	2024-09-25
41013374.0	17	20.0	1.0	1.0	0	3.3	2024-09-25
41008960.0	5	18.0	1.0	1.0	2	3.0	2024-09-25
41012616.0	9	30.0	1.0	1.0	2	5.0	2024-09-25
41008928.0	5	18.0	1.0	1.0	2	3.0	2024-09-25
41012083.0	9	30.0	1.0	1.0	2	7.5	2024-09-25
41010185.0	18	80.0	2.0	1.0	0	12.0	2024-09-25
39917019.0	7	50.0	1.0	1.0	2	5.0	2024-09-24
39644217.0	7	50.0	1.0	1.0	2	4.8	2024-09-24
41008737.0	1	30.0	1.0	1.0	2	5.6	2024-09-24
41008656.0	1	35.0	1.0	1.0	2	7.0	2024-09-24
40996262.0	9	35.0	1.0	1.0	1	4.4	2024-09-23
41007036.0	9	40.0	1.0	1.0	0	5.0	2024-09-24
39997471.0	14	20.0	1.0	1.0	2	5.5	2024-09-24
39874746.0	2	20.0	1.0	1.0	2	4.3	2024-09-17
40494236.0	2	50.0	2.0	1.0	1	7.0	2024-09-24
41005054.0	1	45.0	2.0	1.0	1	7.0	2024-09-24
41005011.0	17	35.0	1.0	1.0	1	4.95	2024-09-24
41004468.0	7	30.0	1.0	1.0	0	3.9	2024-09-24
39227840.0	3	45.0	1.0	1.0	2	7.9	2024-09-24
39126191.0	3	30.0	1.0	1.0	2	6.5	2024-09-24
38701703.0	3	35.0	1.0	1.0	0	7.5	2024-09-24
38554214.0	1	30.0	1.0	1.0	2	6.0	2024-09-24
41004414.0	7	60.0	1.0	1.0	2	5.7	2024-09-24
41004070.0	3	30.0	1.0	1.0	2	8.0	2024-09-24
41004103.0	5	18.0	1.0	1.0	1	5.0	2024-09-24
41003505.0	9	27.0	1.0	1.0	2	4.3	2024-09-24
37405821.0	1	25.0	1.0	1.0	2	9.0	2024-09-24
39042650.0	9	25.0	1.0	1.0	1	3.7	2024-09-17
39273103.0	8	20.0	1.0	1.0	0	4.8	2024-09-24
39087478.0	8	20.0	1.0	1.0	0	3.8	2024-09-24
38995587.0	8	30.0	1.0	1.0	2	1.5	2024-09-24
33864782.0	8	20.0	1.0	1.0	2	1.5	2024-09-24
40999542.0	1	20.0	1.0	1.0	2	5.0	2024-09-23
40998431.0	3	50.0	1.0	1.0	0	10.0	2024-09-23
40998322.0	1	35.0	1.0	1.0	0	7.9	2024-09-23
40998304.0	2	40.0	1.0	1.0	2	6.2	2024-09-23
40998118.0	1	40.0	1.0	1.0	0	8.0	2024-09-23
40997967.0	6	25.0	1.0	1.0	2	5.2	2024-09-23
40994766.0	2	22.0	1.0	1.0	0	5.6	2024-09-23
40995663.0	1	35.0	1.0	1.0	2	7.8	2024-09-23
40995890.0	9	25.0	1.0	1.0	2	4.3	2024-09-23
40995448.0	17	30.0	1.0	1.0	1	3.1	2024-09-23
40987396.0	1	30.0	1.0	1.0	2	7.0	2024-09-22
40995139.0	1	40.0	1.0	1.0	2	7.9	2024-09-23
40995145.0	1	40.0	1.0	1.0	2	7.9	2024-09-23
39179487.0	16	20.0	1.0	1.0	2	5.5	2024-09-23
39331009.0	7	40.0	1.0	1.0	2	5.5	2024-09-23
40993891.0	9	25.0	1.0	1.0	2	3.1	2024-09-23
40993719.0	2	40.0	1.0	1.0	2	6.8	2024-09-23
40993619.0	5	30.0	1.0	1.0	0	3.5	2024-09-23
40993417.0	15	25.0	1.0	1.0	1	4.0	2024-09-23
40964656.0	2	30.0	1.0	1.0	2	6.0	2024-09-19
40992997.0	5	25.0	1.0	1.0	2	9.0	2024-09-23
40992906.0	6	30.0	1.0	1.0	2	5.8	2024-09-23
40704688.0	2	35.0	1.0	1.0	2	6.0	2024-09-23
40992797.0	8	25.0	1.0	1.0	2	5.2	2024-09-23
40287302.0	17	40.0	1.0	1.0	2	4.8	2024-09-23
40991964.0	17	20.0	1.0	1.0	0	3.4	2024-09-23
38249038.0	9	30.0	1.0	1.0	2	4.8	2024-09-23
40990527.0	17	30.0	1.0	1.0	2	3.4	2024-09-23
40989683.0	2	25.0	1.0	1.0	2	3.5	2024-09-23
40989592.0	8	25.0	1.0	1.0	2	5.4	2024-09-22
40989577.0	18	25.0	1.0	1.0	2	5.2	2024-09-22
40989251.0	2	24.0	1.0	1.0	2	6.8	2024-09-22
40989219.0	14	30.0	1.0	1.0	2	5.5	2024-09-22
40989117.0	1	35.0	1.0	1.0	2	9.3	2024-09-22
40988940.0	17	25.0	1.0	1.0	0	3.4	2024-09-22
40941670.0	1	30.0	1.0	1.0	2	6.0	2024-09-17
40988642.0	14	60.0	1.0	1.0	2	8.5	2024-09-22
40976282.0	15	25.0	1.0	1.0	0	4.3	2024-09-20
40988438.0	17	35.0	1.0	1.0	0	1.5	2024-09-22
40988129.0	1	30.0	1.0	1.0	2	5.4	2024-09-22
40988101.0	1	30.0	1.0	1.0	2	6.8	2024-09-22
40987965.0	1	35.0	1.0	1.0	0	5.9	2024-09-22
40987922.0	3	18.0	1.0	1.0	0	2.8	2024-09-22
40987791.0	7	22.0	1.0	1.0	0	2.9	2024-09-22
39690925.0	2	35.0	1.0	1.0	2	5.9	2024-09-17
40987474.0	2	35.0	1.0	1.0	0	7.0	2024-09-22
40987128.0	1	40.0	1.0	1.0	2	11.5	2024-09-22
40987119.0	1	25.0	1.0	1.0	0	5.0	2024-09-22
40961489.0	2	35.0	1.0	1.0	2	6.5	2024-09-19
40986776.0	7	35.0	1.0	1.0	2	6.3	2024-09-22
40986606.0	2	30.0	1.0	1.0	2	4.8	2024-09-22
40986474.0	1	35.0	1.0	1.0	2	6.0	2024-09-22
40986394.0	13	27.0	1.0	1.0	2	5.3	2024-09-22
38655009.0	7	28.0	1.0	1.0	2	5.0	2024-09-17
40985039.0	3	35.0	1.0	1.0	2	9.0	2024-09-21
40952457.0	9	30.0	1.0	1.0	2	6.2	2024-09-18
39866105.0	13	20.0	1.0	1.0	1	1.32	2024-09-21
40983911.0	2	20.0	1.0	1.0	2	2.5	2024-09-21
40983714.0	1	35.0	1.0	1.0	2	7.5	2024-09-21
40983522.0	3	40.0	1.0	1.0	2	8.0	2024-09-21
40983384.0	5	30.0	1.0	1.0	1	2.0	2024-09-21
40835011.0	14	20.0	1.0	1.0	2	1.5	2024-09-21
40982803.0	13	30.0	1.0	1.0	2	6.0	2024-09-21
40982746.0	7	30.0	1.0	1.0	0	3.5	2024-09-21
40982665.0	1	50.0	1.0	1.0	2	8.5	2024-09-21
40982450.0	7	20.0	1.0	1.0	0	2.9	2024-09-21
40982414.0	3	30.0	1.0	1.0	1	6.5	2024-09-21
39063083.0	2	30.0	1.0	1.0	2	7.5	2024-09-21
40982336.0	7	20.0	1.0	1.0	0	2.9	2024-09-21
40981839.0	6	30.0	1.0	1.0	2	5.8	2024-09-21
40981567.0	13	31.0	1.0	1.0	2	5.8	2024-09-21
40981423.0	1	30.0	1.0	1.0	2	6.5	2024-09-21
40981364.0	14	30.0	1.0	1.0	2	4.6	2024-09-21
40940929.0	2	30.0	1.0	1.0	0	6.5	2024-09-17
40981304.0	14	30.0	1.0	1.0	2	6.0	2024-09-21
38790392.0	13	30.0	1.0	1.0	2	5.8	2024-09-21
40708843.0	2	45.0	1.0	1.0	2	6.3	2024-09-21
40980289.0	2	25.0	1.0	1.0	2	6.0	2024-09-21
40979899.0	8	30.0	1.0	1.0	0	8.0	2024-09-21
40979894.0	13	35.0	1.0	1.0	0	7.5	2024-09-21
40979276.0	9	27.0	1.0	1.0	2	4.7	2024-09-21
40978749.0	15	22.0	1.0	1.0	2	3.3	2024-09-21
40977912.0	14	35.0	1.0	1.0	2	5.7	2024-09-21
40977905.0	14	33.0	1.0	1.0	2	5.2	2024-09-21
40977775.0	1	30.0	1.0	1.0	2	6.0	2024-09-20
40977690.0	14	30.0	1.0	1.0	2	5.0	2024-09-20
40977462.0	7	45.0	1.0	1.0	0	12.0	2024-09-20
40977116.0	1	38.0	1.0	1.0	2	7.2	2024-09-20
40976989.0	9	24.0	1.0	1.0	2	3.0	2024-09-20
40976960.0	9	24.0	1.0	1.0	2	3.0	2024-09-20
40976447.0	1	30.0	1.0	1.0	2	7.3	2024-09-20
40976359.0	15	30.0	1.0	1.0	0	4.5	2024-09-20
40976353.0	1	35.0	1.0	1.0	2	8.0	2024-09-20
40976338.0	2	25.0	1.0	1.0	2	5.8	2024-09-20
40976218.0	14	30.0	1.0	1.0	2	4.2	2024-09-20
40730861.0	7	30.0	1.0	1.0	2	7.0	2024-09-20
27234317.0	14	20.0	1.0	1.0	2	4.3	2024-09-20
40975120.0	8	65.0	2.0	1.0	2	11.5	2024-09-20
40974913.0	1	35.0	1.0	1.0	2	5.5	2024-09-20
40974862.0	14	35.0	1.0	1.0	2	6.5	2024-09-20
40188032.0	16	30.0	1.0	1.0	2	4.8	2024-09-20
40477795.0	6	35.0	1.0	1.0	2	5.0	2024-09-20
40974250.0	8	35.0	1.0	1.0	2	7.8	2024-09-20
40974233.0	1	40.0	1.0	1.0	2	6.0	2024-09-20
40972974.0	14	35.0	1.0	1.0	1	5.0	2024-09-20
40974067.0	17	25.0	1.0	1.0	2	5.1	2024-09-20
40973503.0	17	35.0	1.0	1.0	0	4.2	2024-09-20
40973226.0	2	30.0	1.0	1.0	3	7.0	2024-09-20
40972856.0	8	30.0	1.0	1.0	2	7.5	2024-09-20
40972832.0	14	35.0	1.0	1.0	1	4.7	2024-09-20
39917569.0	14	20.0	1.0	1.0	1	3.0	2024-09-20
40972741.0	9	25.0	1.0	1.0	2	5.9	2024-09-20
40972714.0	1	25.0	1.0	1.0	1	6.5	2024-09-20
40972160.0	7	32.0	1.0	1.0	0	3.0	2024-09-20
40972100.0	2	30.0	1.0	1.0	0	6.5	2024-09-20
40609705.0	1	25.0	1.0	1.0	2	5.5	2024-09-20
40971267.0	9	25.0	1.0	1.0	0	4.5	2024-09-20
38515912.0	2	35.0	1.0	1.0	2	6.8	2024-09-20
40970226.0	1	30.0	1.0	1.0	1	6.0	2024-09-20
40970189.0	14	30.0	1.0	1.0	2	6.5	2024-09-20
40970164.0	5	35.0	1.0	1.0	2	6.5	2024-09-20
40970072.0	2	37.0	1.0	1.0	2	5.5	2024-09-20
40969849.0	9	25.0	1.0	1.0	2	4.5	2024-09-20
40725336.0	17	30.0	1.0	1.0	0	3.0	2024-09-20
40969260.0	9	30.0	1.0	1.0	2	6.5	2024-09-20
40968393.0	13	25.0	1.0	1.0	2	5.0	2024-09-20
40967995.0	13	30.0	1.0	1.0	2	5.0	2024-09-20
39742422.0	13	35.0	1.0	1.0	2	6.2	2024-09-20
40967115.0	13	30.0	1.0	1.0	0	5.7	2024-09-19
40967089.0	13	30.0	1.0	1.0	0	6.0	2024-09-19
40967011.0	2	25.0	1.0	1.0	0	4.5	2024-09-19
40966827.0	13	30.0	1.0	1.0	2	5.5	2024-09-19
40966826.0	13	30.0	1.0	1.0	2	5.8	2024-09-19
40966718.0	9	23.0	1.0	1.0	2	3.5	2024-09-19
40966524.0	18	40.0	1.0	1.0	2	5.4	2024-09-19
40966415.0	2	25.0	1.0	1.0	2	4.2	2024-09-19
40966368.0	2	40.0	1.0	1.0	0	7.0	2024-09-19
40966387.0	16	30.0	1.0	1.0	0	2.6	2024-09-19
40966348.0	9	25.0	1.0	1.0	2	3.7	2024-09-19
40966250.0	13	40.0	1.0	1.0	2	7.5	2024-09-19
40966219.0	2	30.0	1.0	1.0	2	6.9	2024-09-19
40966173.0	7	25.0	1.0	1.0	0	4.2	2024-09-19
40966156.0	7	18.0	1.0	1.0	0	4.0	2024-09-19
40966063.0	7	25.0	1.0	1.0	0	3.9	2024-09-19
40966054.0	7	25.0	1.0	1.0	2	3.9	2024-09-19
40966007.0	7	25.0	1.0	1.0	2	3.6	2024-09-19
40965985.0	7	25.0	1.0	1.0	0	3.8	2024-09-19
40965945.0	3	18.0	1.0	1.0	0	2.8	2024-09-19
40965926.0	7	30.0	1.0	1.0	0	3.0	2024-09-19
40965896.0	22	22.0	1.0	1.0	0	3.3	2024-09-19
40965890.0	1	25.0	1.0	1.0	2	5.1	2024-09-19
40965853.0	13	40.0	1.0	1.0	2	9.3	2024-09-19
40965850.0	5	35.0	1.0	1.0	2	8.3	2024-09-19
40965845.0	22	20.0	1.0	1.0	0	3.2	2024-09-19
40965436.0	3	30.0	1.0	1.0	1	7.0	2024-09-19
40965377.0	2	30.0	1.0	1.0	0	5.0	2024-09-19
39845845.0	1	20.0	1.0	1.0	0	3.5	2024-09-19
40964413.0	7	25.0	1.0	1.0	2	4.5	2024-09-19
40964129.0	14	35.0	1.0	1.0	2	8.5	2024-09-19
40961159.0	17	20.0	1.0	1.0	2	1.8	2024-09-19
40963350.0	7	50.0	1.0	1.0	2	5.7	2024-09-19
40963284.0	1	30.0	1.0	1.0	0	5.9	2024-09-19
40963013.0	7	20.0	1.0	1.0	0	2.9	2024-09-19
40962971.0	9	25.0	1.0	1.0	2	4.5	2024-09-19
40962337.0	2	25.0	2.0	1.0	2	6.0	2024-09-19
40962221.0	1	35.0	1.0	1.0	2	9.0	2024-09-19
40962114.0	9	25.0	1.0	1.0	2	3.9	2024-09-19
40961959.0	17	28.0	1.0	1.0	2	4.5	2024-09-19
40961958.0	3	25.0	1.0	1.0	1	7.0	2024-09-19
40961790.0	8	25.0	1.0	1.0	2	5.5	2024-09-19
38565113.0	7	35.0	1.0	1.0	2	6.0	2024-09-19
37291172.0	7	30.0	1.0	1.0	2	5.0	2024-09-19
40961722.0	14	40.0	1.0	1.0	2	7.0	2024-09-19
40961723.0	9	25.0	1.0	1.0	1	3.4	2024-09-19
40961693.0	1	30.0	1.0	1.0	0	6.8	2024-09-19
40254028.0	9	35.0	1.0	1.0	0	4.0	2024-09-19
40961580.0	13	35.0	1.0	1.0	0	7.0	2024-09-19
40961376.0	13	30.0	1.0	1.0	0	7.0	2024-09-19
40961356.0	9	25.0	1.0	1.0	2	5.3	2024-09-19
40961325.0	17	25.0	1.0	1.0	1	3.8	2024-09-19
39892923.0	15	30.0	1.0	1.0	1	3.7	2024-09-19
40961256.0	2	35.0	1.0	1.0	2	5.5	2024-09-19
40960919.0	7	35.0	1.0	1.0	2	6.5	2024-09-19
40960520.0	8	32.0	1.0	1.0	1	5.6	2024-09-19
40960191.0	1	30.0	1.0	1.0	0	8.0	2024-09-19
40956136.0	17	23.0	1.0	1.0	1	3.7	2024-09-18
40390216.0	14	45.0	1.0	1.0	2	7.0	2024-09-18
40955705.0	13	30.0	1.0	1.0	2	5.0	2024-09-18
40954366.0	7	50.0	1.0	1.0	2	5.8	2024-09-18
40954332.0	2	40.0	1.0	1.0	2	9.2	2024-09-18
40953885.0	3	35.0	1.0	1.0	2	5.7	2024-09-18
40949355.0	1	40.0	1.0	1.0	2	7.5	2024-09-18
40953538.0	9	35.0	1.0	1.0	2	6.0	2024-09-18
40953323.0	7	25.0	1.0	1.0	0	3.0	2024-09-18
40953273.0	2	30.0	1.0	1.0	2	5.0	2024-09-18
40953159.0	14	25.0	1.0	1.0	2	5.0	2024-09-18
40953074.0	7	30.0	1.0	1.0	1	4.5	2024-09-18
40952695.0	7	25.0	1.0	1.0	0	2.8	2024-09-18
40178117.0	6	30.0	1.0	1.0	2	5.7	2024-09-18
40952203.0	14	25.0	1.0	1.0	2	5.0	2024-09-18
39984751.0	2	35.0	1.0	1.0	2	5.6	2024-09-18
40952056.0	9	25.0	1.0	1.0	2	4.5	2024-09-18
40951946.0	8	20.0	1.0	1.0	2	4.8	2024-09-18
40707745.0	15	15.0	1.0	1.0	0	2.2	2024-09-18
40950982.0	13	30.0	1.0	1.0	2	5.8	2024-09-18
40950042.0	17	30.0	1.0	1.0	2	4.0	2024-09-18
40949884.0	17	35.0	1.0	1.0	2	4.0	2024-09-18
38553866.0	7	35.0	1.0	1.0	2	5.5	2024-09-18
40948128.0	2	20.0	1.0	1.0	2	5.0	2024-09-18
40691123.0	18	28.0	1.0	1.0	2	6.0	2024-09-18
40945713.0	1	30.0	1.0	1.0	0	6.0	2024-09-18
40947207.0	2	25.0	1.0	1.0	1	4.5	2024-09-18
40945342.0	13	30.0	1.0	1.0	2	5.8	2024-09-18
40946890.0	1	28.0	1.0	1.0	0	5.3	2024-09-18
40946565.0	3	30.0	1.0	1.0	0	5.5	2024-09-17
40946518.0	5	30.0	1.0	1.0	0	6.8	2024-09-17
40946466.0	8	25.0	1.0	1.0	0	4.5	2024-09-17
40946040.0	14	25.0	2.0	1.0	1	3.8	2024-09-17
40945761.0	9	25.0	1.0	1.0	2	3.8	2024-09-17
40944358.0	13	40.0	1.0	1.0	2	8.0	2024-09-17
40944471.0	8	25.0	1.0	1.0	2	5.5	2024-09-17
40944085.0	13	40.0	1.0	1.0	0	7.5	2024-09-17
40942887.0	3	30.0	1.0	1.0	2	9.0	2024-09-17
40942975.0	7	35.0	1.0	1.0	2	6.0	2024-09-17
40941766.0	1	25.0	1.0	1.0	2	6.5	2024-09-17
39880455.0	2	25.0	1.0	1.0	2	7.5	2024-09-17
39777949.0	2	50.0	1.0	1.0	0	5.8	2024-09-17
40634519.0	2	30.0	1.0	1.0	2	5.4	2024-09-17
40942137.0	2	30.0	1.0	1.0	2	1.8	2024-09-17
40941807.0	1	35.0	1.0	1.0	2	7.0	2024-09-17
40941627.0	14	35.0	1.0	1.0	2	5.3	2024-09-17
40940551.0	15	25.0	1.0	1.0	0	3.7	2024-09-17
40941637.0	1	30.0	1.0	1.0	2	5.5	2024-09-17
40326147.0	7	25.0	1.0	1.0	2	4.9	2024-09-17
38696269.0	7	38.0	1.0	1.0	2	5.8	2024-09-17
40940997.0	5	35.0	1.0	1.0	0	14.0	2024-09-17
37890832.0	9	25.0	1.0	1.0	2	3.3	2024-09-17
40940318.0	2	6.0	1.0	1.0	2	1.7	2024-09-17
40939955.0	16	34.0	1.0	1.0	1	3.5	2024-09-17
40940001.0	14	35.0	1.0	1.0	1	3.8	2024-09-17
40939622.0	1	35.0	1.0	1.0	2	7.0	2024-09-17
40694065.0	2	35.0	1.0	1.0	2	6.3	2024-09-17
40939541.0	7	40.0	1.0	1.0	1	6.5	2024-09-17
40939382.0	4	30.0	1.0	1.0	2	8.0	2024-09-17
39215987.0	14	26.0	1.0	1.0	0	4.3	2024-09-17
40938754.0	2	25.0	1.0	1.0	2	5.5	2024-09-17
40935863.0	13	40.0	2.0	2.0	0	8.0	2024-09-17
40845197.0	1	45.0	1.0	1.0	2	9.4	2024-10-14
41210991.0	15	35.0	1.0	1.0	2	5.0	2024-10-14
41210842.0	1	30.0	1.0	1.0	2	4.7	2024-10-14
41210938.0	1	35.0	1.0	1.0	2	7.0	2024-10-14
41198343.0	14	28.0	1.0	1.0	0	5.3	2024-10-13
40862162.0	13	29.0	1.0	1.0	2	6.2	2024-10-07
39245329.0	14	25.0	1.0	1.0	2	5.0	2024-10-09
41210723.0	3	40.0	1.0	1.0	2	12.0	2024-10-14
41157475.0	1	35.0	1.0	1.0	2	3.4	2024-10-09
41082135.0	3	35.0	1.0	1.0	2	7.5	2024-10-02
41081901.0	1	30.0	1.0	1.0	2	9.0	2024-10-02
41125237.0	1	30.0	1.0	1.0	2	7.5	2024-10-06
37141246.0	17	40.0	1.0	1.0	1	4.0	2024-10-14
41210550.0	3	30.0	1.0	1.0	2	8.0	2024-10-14
41210405.0	2	25.0	1.0	1.0	0	7.5	2024-10-14
41210383.0	5	30.0	1.0	1.0	2	7.0	2024-10-14
41210365.0	2	37.0	1.0	1.0	0	6.5	2024-10-14
39184377.0	2	38.0	1.0	1.0	2	10.9	2024-10-14
41210239.0	6	25.0	1.0	1.0	1	4.2	2024-10-14
41150131.0	13	10.6	1.0	1.0	2	3.4	2024-10-08
41150886.0	14	20.0	1.0	1.0	0	3.5	2024-10-08
40279053.0	1	30.0	1.0	1.0	2	6.0	2024-10-14
40965615.0	3	30.0	1.0	1.0	2	5.6	2024-10-14
41205926.0	9	25.0	1.0	1.0	2	3.6	2024-10-14
41209757.0	3	35.0	1.0	1.0	2	6.5	2024-10-14
41209747.0	3	50.0	1.0	1.0	2	14.0	2024-10-14
38999224.0	15	60.0	2.0	1.0	0	4.8	2024-10-14
37479822.0	1	40.0	1.0	1.0	0	6.2	2024-10-09
38744780.0	2	30.0	1.0	1.0	2	5.9	2024-10-09
39085663.0	1	50.0	2.0	1.0	2	11.0	2024-09-25
41209529.0	14	15.0	1.0	1.0	0	2.5	2024-10-14
40801840.0	2	30.0	1.0	1.0	0	5.7	2024-10-14
41209575.0	14	60.0	1.0	1.0	0	8.5	2024-10-14
41209364.0	14	40.0	1.0	1.0	2	6.8	2024-10-14
41209467.0	1	30.0	1.0	1.0	2	6.5	2024-10-14
41207769.0	16	40.0	1.0	1.0	1	3.3	2024-10-14
41185564.0	1	32.0	1.0	1.0	2	7.0	2024-10-14
41209289.0	13	35.0	1.0	1.0	0	6.3	2024-10-14
41209089.0	2	25.0	1.0	1.0	2	4.5	2024-10-14
38739938.0	13	40.0	1.0	1.0	0	7.2	2024-10-14
37421598.0	17	25.0	1.0	1.0	0	6.0	2024-10-14
40710988.0	1	35.0	1.0	1.0	2	6.2	2024-10-14
40414032.0	1	35.0	1.0	1.0	2	6.9	2024-10-14
40869733.0	1	40.0	1.0	1.0	2	5.9	2024-10-11
40909867.0	1	35.0	1.0	1.0	2	6.5	2024-10-14
41205207.0	7	20.0	1.0	1.0	2	4.9	2024-10-14
39787924.0	18	30.0	1.0	1.0	2	4.5	2024-10-14
41178510.0	13	35.0	1.0	1.0	0	6.8	2024-10-11
38126574.0	14	15.0	1.0	1.0	1	1.8	2024-10-10
41039587.0	15	25.0	1.0	1.0	1	3.0	2024-10-10
39338295.0	8	30.0	1.0	1.0	2	4.8	2024-10-14
37513863.0	14	35.0	1.0	1.0	2	5.0	2024-10-14
40679762.0	9	25.0	1.0	1.0	1	3.5	2024-10-14
36835424.0	9	35.0	1.0	1.0	2	4.0	2024-10-14
36179262.0	1	30.0	1.0	1.0	0	3.8	2024-10-14
36230743.0	14	25.0	1.0	1.0	2	5.0	2024-10-11
41208102.0	1	30.0	1.0	1.0	2	6.7	2024-10-14
41207518.0	15	50.0	1.0	1.0	1	3.8	2024-10-14
41207864.0	9	25.0	1.0	1.0	2	4.1	2024-10-14
41006642.0	17	25.0	1.0	1.0	0	2.0	2024-10-14
38605095.0	2	22.0	1.0	1.0	2	5.4	2024-10-11
41157204.0	1	25.0	1.0	1.0	0	6.5	2024-10-09
41185217.0	1	30.0	1.0	1.0	0	6.5	2024-10-11
40270181.0	3	35.0	2.0	1.0	2	6.5	2024-10-01
40645471.0	13	30.0	1.0	1.0	2	6.5	2024-10-14
41187544.0	1	25.0	1.0	1.0	2	5.5	2024-10-12
41207396.0	2	20.0	1.0	1.0	2	6.5	2024-10-14
41149663.0	14	20.0	1.0	1.0	2	3.9	2024-10-08
40899998.0	14	30.0	2.0	1.0	2	6.5	2024-10-08
39809597.0	5	25.0	1.0	1.0	2	5.0	2024-10-14
41053826.0	14	23.0	1.0	1.0	0	4.5	2024-10-10
41207221.0	2	20.0	1.0	1.0	2	6.5	2024-10-14
41207134.0	14	25.0	1.0	1.0	2	5.6	2024-10-14
41107208.0	14	30.0	1.0	1.0	2	6.0	2024-10-14
40874446.0	1	30.0	1.0	1.0	2	7.5	2024-10-14
41207444.0	13	30.0	1.0	1.0	2	5.6	2024-10-14
41006221.0	17	25.0	1.0	1.0	0	1.7	2024-10-14
41023673.0	7	30.0	1.0	1.0	2	3.3	2024-10-14
39679903.0	1	22.0	1.0	1.0	2	6.0	2024-10-14
39812545.0	16	22.0	1.0	1.0	0	8.0	2024-10-14
41146880.0	14	70.0	2.0	1.0	2	6.7	2024-10-08
40892791.0	1	20.0	1.0	1.0	0	5.0	2024-10-14
40893009.0	16	22.0	1.0	1.0	2	8.0	2024-10-14
41205519.0	3	34.0	1.0	1.0	0	6.0	2024-10-14
41207025.0	2	30.0	1.0	1.0	0	4.5	2024-10-14
41206963.0	9	25.0	1.0	1.0	0	3.3	2024-10-14
41181697.0	1	35.0	1.0	1.0	2	6.5	2024-10-14
41207263.0	13	32.0	1.0	1.0	0	6.0	2024-10-14
41037289.0	2	25.0	1.0	1.0	2	7.5	2024-10-14
40880388.0	1	12.0	1.0	2.0	2	1.5	2024-10-14
41207171.0	2	25.0	1.0	1.0	2	6.5	2024-10-14
41206833.0	1	30.0	1.0	1.0	0	3.5	2024-10-14
41206783.0	2	20.0	1.0	1.0	0	6.5	2024-10-14
40533608.0	18	25.0	1.0	1.0	2	3.5	2024-10-14
39086251.0	18	20.0	1.0	1.0	2	3.3	2024-10-14
41206960.0	13	30.0	1.0	1.0	0	5.6	2024-10-14
40826224.0	2	28.0	1.0	1.0	2	6.2	2024-10-14
40430997.0	13	35.0	1.0	1.0	2	6.0	2024-10-14
40554018.0	3	30.0	1.0	1.0	1	5.9	2024-10-14
41206726.0	9	40.0	1.0	1.0	2	3.0	2024-10-14
41204888.0	14	25.0	1.0	1.0	2	8.0	2024-10-14
41206460.0	14	40.0	1.0	1.0	2	6.7	2024-10-14
41206447.0	16	40.0	1.0	1.0	0	3.5	2024-10-14
41095770.0	9	25.0	1.0	1.0	1	3.9	2024-10-03
41206409.0	2	35.0	1.0	1.0	2	7.0	2024-10-14
41206667.0	14	30.0	1.0	1.0	1	3.7	2024-10-14
41206352.0	14	45.0	1.0	1.0	2	7.0	2024-10-14
40962247.0	2	40.0	1.0	1.0	2	11.3	2024-09-19
36053728.0	2	40.0	1.0	1.0	0	7.0	2024-10-14
41090010.0	13	30.0	1.0	1.0	2	6.5	2024-10-14
41206487.0	3	33.0	1.0	1.0	2	8.5	2024-10-14
41206205.0	9	25.0	1.0	1.0	0	3.6	2024-10-14
39257459.0	2	30.0	1.0	1.0	2	5.5	2024-10-12
41047895.0	2	35.0	1.0	1.0	2	6.5	2024-10-14
41206127.0	9	25.0	1.0	1.0	2	3.8	2024-10-14
41206286.0	7	16.0	1.0	1.0	2	4.0	2024-10-14
41206249.0	9	30.0	1.0	1.0	1	3.7	2024-10-14
41206175.0	3	32.0	1.0	1.0	2	6.9	2024-10-14
41205878.0	13	35.0	1.0	1.0	0	6.0	2024-10-14
39194458.0	1	35.0	1.0	1.0	3	5.5	2024-10-14
37033266.0	5	15.0	1.0	1.0	1	3.0	2024-10-14
41205906.0	1	28.0	1.0	1.0	2	5.8	2024-10-14
41205613.0	14	50.0	2.0	1.0	0	8.9	2024-10-14
41205753.0	1	35.0	1.0	1.0	2	7.0	2024-10-14
40918620.0	2	40.0	1.0	1.0	2	8.4	2024-10-14
41157585.0	14	35.0	2.0	1.0	2	5.0	2024-10-09
41136009.0	14	30.0	1.0	1.0	1	3.7	2024-10-07
39982700.0	14	28.0	1.0	1.0	2	5.0	2024-10-07
